name,processor,count,duration_seconds,pts_per_sec
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6434438,1.0414806507750827,6178163.747172271
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9066649,1.4666296704436863,6181962.074486839
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,12775649,2.062892824781593,6193074.5245345505
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,17391305,2.843017423439926,6117199.584010037
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18001933,2.9525196018898345,6097142.585768918
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,25366194,4.1452175076659765,6119387.933947716
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,34782609,5.6740017183324225,6130172.447360932
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,35743040,5.83279576700217,6127943.0015720455
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,50364863,8.207387163557422,6136528.227111169
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52173913,8.563066610333614,6092900.5196617665
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,69565218,11.371967562560096,6117254.346471178
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,70968206,11.538965007110603,6150309.491039066
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,86956522,14.215916228000282,6116842.60130393
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,100000000,16.23794725755121,6158413.893941953
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,104347826,16.985141904557278,6143476.845018438
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,121739131,19.817676402223295,6142956.849691137
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,139130435,22.53860624911124,6172983.078999674
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,156521739,25.70312190633402,6089600.304989736
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,173913044,28.191054093665443,6169086.243535619
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,191304348,31.08959177344323,6153324.540060781
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208695652,33.91147928311226,6154129.999982907
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,226086956,36.75784964300454,6150712.247745076
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,243478261,39.71905335900027,6130011.679767998
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,260869565,42.44041620133326,6146724.946392134
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,278260869,45.35549638611182,6135108.006120412
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,295652174,47.8565750923342,6177879.913670597
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,313043478,50.83861273000043,6157592.845079142
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,330434782,54.19756461033624,6096856.646156043
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,347826087,56.592164157772025,6146188.119441827
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,365217391,59.32657505544404,6156050.4825819405
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,382608695,62.16186488711312,6155038.87624387
pool_vector_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,400000000,65.176,6137228.427642076
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1,0.015065815774827365,66.37542997644007
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,10,0.017926719665527335,557.8265397450135
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,14,0.018122419551739235,772.5237769730587
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,19,0.017225877780674234,1102.9916873853686
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,27,0.0180411295588128,1496.580350580706
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,39,0.018595760558007404,2097.2522139303655
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,55,0.01799825466889887,3055.851859627281
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,78,0.017969416110155467,4340.70865307182
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,110,0.017848714220958434,6162.908915356776
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,155,0.0180701404445701,8577.686514139737
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,218,0.018746794556319234,11628.654666539556
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,308,0.017901416336134467,17205.34253919865
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,434,0.018057369554415333,24034.508386847498
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,612,0.0181779122197897,33667.23266128085
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,863,0.0188118406666649,45875.3619750384
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1216,0.018102159334087934,67174.30653204818
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1714,0.018275566449337102,93786.42269455735
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2415,0.0180649457794821,133684.32042253466
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3403,0.018063719887338136,188388.66087518062
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4795,0.019085876772180134,251232.8910657783
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6757,0.0181614652183424,372051.47925926605
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9521,0.018917767446591533,503283.4887562499
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,13417,0.019938752333116,672910.7105521286
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18905,0.0198592766665127,951948.0652524555
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,26639,0.0202015874478964,1318658.7474230363
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,37537,0.020874818664613267,1798195.2611464958
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52893,0.022994689224856934,2300226.7820529365
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,74531,0.024456669113339834,3047471.4138135533
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,105021,0.027061494666875966,3880827.7699660347
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,147983,0.0319313058941623,4634417.411254525
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208520,0.036372932557844434,5732834.427589457
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,293822,0.045812059223444834,6413638.788138851
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,414019,0.0533336063342996,7762816.513942326
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,583387,0.06744891322233404,8649316.529044176
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,822041,0.08885181622238193,9251819.883372586
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1158323,0.11682510466495939,9915017.866424631
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1632172,0.15848523733651057,10298574.349448213
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2299863,0.21586167888829685,10654336.66524072
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3240696,0.3016401118862752,10743584.39842315
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4566405,0.4174871473292199,10937833.725451307
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6434438,0.5762527667767264,11165999.316569135
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9066649,0.8141281252264873,11136636.506050806
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,12775649,1.12808683077634,11325058.188302672
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,17391305,1.533500422556212,11340919.600798156
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18001933,1.6072854382186714,11200209.105329325
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,25366194,2.241500669781791,11316612.277644059
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,34782609,3.207473458774595,10844239.070738433
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,35743040,3.286692000226635,10875080.47530323
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,50364863,4.648192803999823,10835364.43597186
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52173913,5.0188763778888,10395536.584614394
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,69565218,6.498821045220882,10704282.748508213
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,70968206,6.713755814004638,10570567.0515992
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,86956522,8.171939112334615,10640867.584139118
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,100000000,9.456028899112873,10575263.788521374
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,104347826,9.850221165222168,10593450.06063592
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,121739131,11.393947238338905,10684544.034956234
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,139130435,13.07457416721987,10641297.622436004
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,156521739,14.945409064442694,10472897.618599683
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,173913044,16.301648024448088,10668433.261421004
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,191304348,18.170435272112282,10528330.506953299
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208695652,19.59891389388948,10648327.408850284
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,226086956,21.32222849266738,10603345.521681765
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,243478261,22.78046636544256,10688027.939996473
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,260869565,24.605045553337575,10602279.294078125
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,278260869,26.17171979233302,10632120.13608354
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,295652174,27.808079233332382,10631880.451693121
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,313043478,29.416760480445088,10641670.696815746
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,330434782,31.036134350999465,10646776.375659004
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,347826087,32.5366832876698,10690274.848383615
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,365217391,34.36737898622174,10626861.918868462
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,382608695,35.93399226555337,10647542.086960705
pool_vector_8,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,400000000,37.79033419500555,10584717.190801261
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1,0.0007284981101854667,1372.6871573426763
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,10,0.0007566082259225999,13216.879829460098
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,14,0.0007472526638044001,18735.296209883596
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,19,0.0009981515539499335,19035.185513474666
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,27,0.0016596718872897,16268.275800038951
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,39,0.0010168557773447666,38353.52157986214
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,55,0.0017240025543400668,31902.50493628388
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,78,0.0017018050046430668,45833.688223498655
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,110,0.0010479907770641,104962.75578699284
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,155,0.0017325808889646335,89461.91256480145
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,218,0.0018171393325966002,119968.78615163155
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,308,0.0018437944443689333,167046.82072378066
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,434,0.0019236530009657,225612.4154315389
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,612,0.0026897584405831,227529.72563117134
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,863,0.0028355104429129666,304354.3719463173
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1216,0.0037124117785650667,327549.8712241486
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1714,0.0046491876679162,368666.5547678843
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2415,0.0057443812232361,420410.81643942645
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3403,0.006873210663958966,495110.6791829182
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4795,0.0096979156630631,494436.1413930354
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6757,0.012761157001834266,529497.4428281669
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9521,0.016806962781947935,566491.4073723266
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,13417,0.024451581336919836,548717.0672164854
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18905,0.03692201977197267,512025.0765466167
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,26639,0.0538561946626544,494632.05053498386
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,37537,0.08512336988395286,440971.73374566244
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52893,0.11916544810610097,443861.88144826866
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,74531,0.17226305388798932,432658.06751842634
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,105021,0.2387544103325344,439870.40848262433
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,147983,0.3421632674460093,432492.362796806
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208520,0.38274459100111063,544801.9512296516
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,293822,0.6770278384430956,433988.06270016596
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,414019,0.9796509617777126,422618.88790340704
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,583387,1.140494033442603,511521.3082167867
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,822041,1.5903363429950552,516897.5755479896
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1158323,2.2437601093298034,516241.9080291001
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1632172,3.2696670913376535,499185.98878892657
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2299863,4.217213543997767,545351.3264163077
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3240696,6.023132273667699,538041.645568349
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4566405,8.387998949449354,544397.4215447142
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6434438,11.258125766336503,571537.228624674
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9066649,15.935906566559543,568944.6635578154
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,12775649,21.808513986997202,585810.156878051
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,17391305,29.572763048890774,588085.2246118517
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18001933,31.10608145744193,578727.1220461988
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,25366194,42.80039214989026,592662.653911339
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,34782609,56.747764219110884,612933.5574472959
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,35743040,60.745174959886405,588409.5325036634
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,50364863,86.083,585073.2781153073
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52173913,90.325,577624.2789925269
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,69565218,111.032,626533.0535341164
threadpool_16,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,70968206,129.936,546178.1646348971
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1,0.0007388790002506333,1353.4015713815015
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,10,0.0007460261055061333,13404.356665529296
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,14,0.0007735387778116334,18098.640173678763
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,19,0.0007806383338756668,24339.055841224104
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,27,0.0007660624435585333,35245.16862434724
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,39,0.0007983152243929333,48852.88268134552
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,55,0.0008008273312201,68678.97467510853
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,78,0.0008067934418407334,96679.02086814154
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,110,0.0008205067787008666,134063.48717089987
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,155,0.0008449042222669333,183452.74637653586
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,218,0.0008782653351728,248216.5596995903
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,308,0.0009135701118243999,337138.8752910533
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,434,0.0010285858886523334,421938.5126589987
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,612,0.0011065302216447667,553080.2394988472
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,863,0.0018813439994636333,458714.62116765423
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1216,0.0027571441108464336,441036.0688860374
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1714,0.0037697891136631335,454667.34300542687
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2415,0.004091977998200367,590179.1263447911
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3403,0.005900075669659066,576772.2637016012
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4795,0.007952312782562,602969.2406609782
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6757,0.011741283558257334,575490.7431094261
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9521,0.0158279954446997,601529.1091828236
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,13417,0.021997059554999837,609945.1595543084
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18905,0.0318170392254057,594178.4798412191
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,26639,0.042205257996865,631177.2813230697
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,37537,0.060247326330178236,623048.3954471769
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52893,0.0834005143301458,634204.7219351667
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,74531,0.12011545689367782,620494.6634467897
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,105021,0.1665015074442037,630751.0461140635
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,147983,0.23230918777687473,637008.8131948219
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208520,0.32720365822056513,637278.9385485369
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,293822,0.4629489344439159,634674.7516611796
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,414019,0.6373023057800408,649643.0285047407
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,583387,0.9316537388907228,626184.359754314
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,822041,1.301184752777995,631763.4742068443
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1158323,1.7800021719996195,650742.4643750646
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1632172,2.541486210447477,642211.629278376
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2299863,3.606658176440021,637671.4641336199
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3240696,5.16539581066639,627385.8032927618
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4566405,7.147346284220357,638895.1672988809
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6434438,10.035023227112937,641198.1172714415
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9066649,14.193702775555094,638779.6858487772
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,12775649,20.158637123555668,633755.5917940238
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,17391305,27.255066308445247,638094.393283906
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18001933,28.21103786489321,638116.6508731048
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,25366194,39.297479529669666,645491.6270354815
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,34782609,54.42874414821864,639048.5311452547
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,35743040,57.9806055770001,616465.4481321707
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,50364863,78.46429222722088,641882.5885047286
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52173913,82.522,632242.4686750199
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,69565218,107.389,647787.1849072066
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,70968206,109.421,648579.3951800843
threadpool_2,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,86956522,135.383,642300.1558541323
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1,0.0003117410039218333,3207.7910426269827
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,10,0.0007968642238217,12549.189311123499
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,14,0.0008185553345311667,17103.303111473335
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,19,0.0008098128866404,23462.209991277912
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,27,0.0008209833312883,32887.391218566125
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,39,0.0008734785505673668,44649.0643355439
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,55,0.000812539113582,67689.04915547736
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,78,0.0008505803358534,91702.09645364236
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,110,0.0008835883352181001,124492.36325969402
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,155,0.0008949193359973334,173199.96760072449
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,218,0.0009295931092670333,234511.20476989003
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,308,0.0010262487799239334,300122.15948537283
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,434,0.0010708109999799668,405300.2817566494
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,612,0.0018678995561268333,327640.7438465306
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,863,0.001963323112887633,439560.86205836467
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1216,0.0027923016673885004,435483.0332989285
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,1714,0.003771335885239133,454480.8662385474
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,2415,0.004813485219557234,501715.470152029
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,3403,0.0060607356693492,561482.9924376843
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,4795,0.008107809775664132,591405.0936903276
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,6757,0.0110986444448741,608813.0882614872
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,9521,0.016027728112880134,594033.0365567391
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,13417,0.023226204557137132,577666.4873072049
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,18905,0.031633104334947336,597633.409602304
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,26639,0.04222887844576811,630824.2364099438
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,37537,0.06214395177509221,604033.0382569125
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,52893,0.08986008967086663,588615.0369283278
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,74531,0.13607767922451927,547709.2233255148
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,105021,0.182597429997598,575150.4826841293
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,147983,0.27005044588762234,547982.8019302032
threadpool_4,Intel(R) Core(TM) i9-10900K CPU @ 3.70GHz,208520,0.35267997411172836,591244.2307652582
